Id,Category,Title,Published,Abstract,URL
2308.15887v1,cs.AI,On the Potential of CLIP for Compositional Logical Reasoning,2023-08-30 09:04:24+00:00,"In this paper we explore the possibility of using OpenAI's CLIP to perform
logically coherent grounded visual reasoning. To that end, we formalize our
terms and give a geometric analysis of how embeddings in CLIP's latent space
would need to be configured in order for the system to be logically coherent.
Our main conclusion is that, as usually configured, CLIP cannot perform such
reasoning.",http://arxiv.org/pdf/2308.15887v1
2308.15883v1,cs.LO,"""Would life be more interesting if I were in AI?"" Answering Counterfactuals based on Probabilistic Inductive Logic Programming",2023-08-30 09:03:45+00:00,"Probabilistic logic programs are logic programs where some facts hold with a
specified probability. Here, we investigate these programs with a causal
framework that allows counterfactual queries. Learning the program structure
from observational data is usually done through heuristic search relying on
statistical tests. However, these statistical tests lack information about the
causal mechanism generating the data, which makes it unfeasible to use the
resulting programs for counterfactual reasoning. To address this, we propose a
language fragment that allows reconstructing a program from its induced
distribution. This further enables us to learn programs supporting
counterfactual queries.",http://arxiv.org/pdf/2308.15883v1
2308.15879v1,cs.AI,Explanations for Answer Set Programming,2023-08-30 09:03:07+00:00,"The paper presents an enhancement of xASP, a system that generates
explanation graphs for Answer Set Programming (ASP). Different from xASP, the
new system, xASP2, supports different clingo constructs like the choice rules,
the constraints, and the aggregates such as #sum, #min. This work formalizes
and presents an explainable artificial intelligence system for a broad fragment
of ASP, capable of shrinking as much as possible the set of assumptions and
presenting explanations in terms of directed acyclic graphs.",http://arxiv.org/pdf/2308.15879v1
2308.15877v1,cs.AI,ABA Learning via ASP,2023-08-30 09:02:29+00:00,"Recently, ABA Learning has been proposed as a form of symbolic machine
learning for drawing Assumption-Based Argumentation frameworks from background
knowledge and positive and negative examples. We propose a novel method for
implementing ABA Learning using Answer Set Programming as a way to help guide
Rote Learning and generalisation in ABA Learning.",http://arxiv.org/pdf/2308.15877v1
2308.15870v1,cs.LO,Deontic Paradoxes in ASP with Weak Constraints,2023-08-30 08:56:54+00:00,"The rise of powerful AI technology for a range of applications that are
sensitive to legal, social, and ethical norms demands decision-making support
in presence of norms and regulations. Normative reasoning is the realm of
deontic logics, that are challenged by well-known benchmark problems (deontic
paradoxes), and lack efficient computational tools. In this paper, we use
Answer Set Programming (ASP) for addressing these shortcomings and showcase how
to encode and resolve several well-known deontic paradoxes utilizing weak
constraints. By abstracting and generalizing this encoding, we present a
methodology for translating normative systems in ASP with weak constraints.
This methodology is applied to ""ethical"" versions of Pac-man, where we obtain a
comparable performance with related works, but ethically preferable results.",http://arxiv.org/pdf/2308.15870v1
2308.15865v1,cs.LO,On the Independencies Hidden in the Structure of a Probabilistic Logic Program,2023-08-30 08:55:55+00:00,"Pearl and Verma developed d-separation as a widely used graphical criterion
to reason about the conditional independencies that are implied by the causal
structure of a Bayesian network. As acyclic ground probabilistic logic programs
correspond to Bayesian networks on their dependency graph, we can compute
conditional independencies from d-separation in the latter.
  In the present paper, we generalize the reasoning above to the non-ground
case. First, we abstract the notion of a probabilistic logic program away from
external databases and probabilities to obtain so-called program structures. We
then present a correct meta-interpreter that decides whether a certain
conditional independence statement is implied by a program structure on a given
external database. Finally, we give a fragment of program structures for which
we obtain a completeness statement of our conditional independence oracle. We
close with an experimental evaluation of our approach revealing that our
meta-interpreter performs significantly faster than checking the definition of
independence using exact inference in ProbLog 2.",http://arxiv.org/pdf/2308.15865v1
2308.15863v1,cs.AI,Inductive Learning of Declarative Domain-Specific Heuristics for ASP,2023-08-30 08:55:17+00:00,"Domain-specific heuristics are a crucial technique for the efficient solving
of problems that are large or computationally hard. Answer Set Programming
(ASP) systems support declarative specifications of domain-specific heuristics
to improve solving performance. However, such heuristics must be invented
manually so far. Inventing domain-specific heuristics for answer-set programs
requires expertise with the domain under consideration and familiarity with ASP
syntax, semantics, and solving technology. The process of inventing useful
heuristics would highly profit from automatic support. This paper presents a
novel approach to the automatic learning of such heuristics. We use Inductive
Logic Programming (ILP) to learn declarative domain-specific heuristics from
examples stemming from (near-)optimal answer sets of small but representative
problem instances. Our experimental results indicate that the learned
heuristics can improve solving performance and solution quality when solving
larger, harder instances of the same problem.",http://arxiv.org/pdf/2308.15863v1
2308.15854v1,cs.CV,Zero-shot Inversion Process for Image Attribute Editing with Diffusion Models,2023-08-30 08:40:15+00:00,"Denoising diffusion models have shown outstanding performance in image
editing. Existing works tend to use either image-guided methods, which provide
a visual reference but lack control over semantic coherence, or text-guided
methods, which ensure faithfulness to text guidance but lack visual quality. To
address the problem, we propose the Zero-shot Inversion Process (ZIP), a
framework that injects a fusion of generated visual reference and text guidance
into the semantic latent space of a \textit{frozen} pre-trained diffusion
model. Only using a tiny neural network, the proposed ZIP produces diverse
content and attributes under the intuitive control of the text prompt.
Moreover, ZIP shows remarkable robustness for both in-domain and out-of-domain
attribute manipulation on real images. We perform detailed experiments on
various benchmark datasets. Compared to state-of-the-art methods, ZIP produces
images of equivalent quality while providing a realistic editing effect.",http://arxiv.org/pdf/2308.15854v1
2308.15840v1,cs.LG,MSGNN: Multi-scale Spatio-temporal Graph Neural Network for Epidemic Forecasting,2023-08-30 08:21:56+00:00,"Infectious disease forecasting has been a key focus and proved to be crucial
in controlling epidemic. A recent trend is to develop forecast-ing models based
on graph neural networks (GNNs). However, existing GNN-based methods suffer
from two key limitations: (1) Current models broaden receptive fields by
scaling the depth of GNNs, which is insuffi-cient to preserve the semantics of
long-range connectivity between distant but epidemic related areas. (2)
Previous approaches model epidemics within single spatial scale, while ignoring
the multi-scale epidemic pat-terns derived from different scales. To address
these deficiencies, we devise the Multi-scale Spatio-temporal Graph Neural
Network (MSGNN) based on an innovative multi-scale view. To be specific, in the
proposed MSGNN model, we first devise a novel graph learning module, which
directly captures long-range connectivity from trans-regional epidemic signals
and integrates them into a multi-scale graph. Based on the learned multi-scale
graph, we utilize a newly designed graph convolution module to exploit
multi-scale epidemic patterns. This module allows us to facilitate multi-scale
epidemic modeling by mining both scale-shared and scale-specific pat-terns.
Experimental results on forecasting new cases of COVID-19 in United State
demonstrate the superiority of our method over state-of-arts. Further analyses
and visualization also show that MSGNN offers not only accurate, but also
robust and interpretable forecasting result.",http://arxiv.org/pdf/2308.15840v1
2308.15833v1,cs.AI,Depth analysis of battery performance based on a data-driven approach,2023-08-30 08:15:27+00:00,"Capacity attenuation is one of the most intractable issues in the current of
application of the cells. The disintegration mechanism is well known to be very
complex across the system. It is a great challenge to fully comprehend this
process and predict the process accurately. Thus, the machine learning (ML)
technology is employed to predict the specific capacity change of the cell
throughout the cycle and grasp this intricate procedure. Different from the
previous work, according to the WOA-ELM model proposed in this work (R2 =
0.9999871), the key factors affecting the specific capacity of the battery are
determined, and the defects in the machine learning black box are overcome by
the interpretable model. Their connection with the structural damage of
electrode materials and battery failure during battery cycling is
comprehensively explained, revealing their essentiality to battery performance,
which is conducive to superior research on contemporary batteries and
modification.",http://arxiv.org/pdf/2308.15833v1
2308.15829v1,cs.CV,Early Detection of Red Palm Weevil Infestations using Deep Learning Classification of Acoustic Signals,2023-08-30 08:09:40+00:00,"The Red Palm Weevil (RPW), also known as the palm weevil, is considered among
the world's most damaging insect pests of palms. Current detection techniques
include the detection of symptoms of RPW using visual or sound inspection and
chemical detection of volatile signatures generated by infested palm trees.
However, efficient detection of RPW diseases at an early stage is considered
one of the most challenging issues for cultivating date palms. In this paper,
an efficient approach to the early detection of RPW is proposed. The proposed
approach is based on RPW sound activities being recorded and analyzed. The
first step involves the conversion of sound data into images based on a
selected set of features. The second step involves the combination of images
from the same sound file but computed by different features into a single
image. The third step involves the application of different Deep Learning (DL)
techniques to classify resulting images into two classes: infested and not
infested. Experimental results show good performances of the proposed approach
for RPW detection using different DL techniques, namely MobileNetV2,
ResNet50V2, ResNet152V2, VGG16, VGG19, DenseNet121, DenseNet201, Xception, and
InceptionV3. The proposed approach outperformed existing techniques for public
datasets.",http://arxiv.org/pdf/2308.15829v1
2308.15821v1,cs.LG,Federated Two Stage Decoupling With Adaptive Personalization Layers,2023-08-30 07:46:32+00:00,"Federated learning has gained significant attention due to its groundbreaking
ability to enable distributed learning while maintaining privacy constraints.
However, as a consequence of data heterogeneity among decentralized devices, it
inherently experiences significant learning degradation and slow convergence
speed. Therefore, it is natural to employ the concept of clustering homogeneous
clients into the same group, allowing only the model weights within each group
to be aggregated. While most existing clustered federated learning methods
employ either model gradients or inference outputs as metrics for client
partitioning, with the goal of grouping similar devices together, may still
have heterogeneity within each cluster. Moreover, there is a scarcity of
research exploring the underlying reasons for determining the appropriate
timing for clustering, resulting in the common practice of assigning each
client to its own individual cluster, particularly in the context of highly non
independent and identically distributed (Non-IID) data. In this paper, we
introduce a two-stage decoupling federated learning algorithm with adaptive
personalization layers named FedTSDP, where client clustering is performed
twice according to inference outputs and model weights, respectively. Hopkins
amended sampling is adopted to determine the appropriate timing for clustering
and the sampling weight of public unlabeled data. In addition, a simple yet
effective approach is developed to adaptively adjust the personalization layers
based on varying degrees of data skew. Experimental results show that our
proposed method has reliable performance on both IID and non-IID scenarios.",http://arxiv.org/pdf/2308.15821v1
2308.15819v1,cs.AI,SharpSAT-TD in Model Counting Competitions 2021-2023,2023-08-30 07:43:12+00:00,"We describe SharpSAT-TD, our submission to the unweighted and weighted tracks
of the Model Counting Competition in 2021-2023, which has won in total $6$
first places in different tracks of the competition. SharpSAT-TD is based on
SharpSAT [Thurley, SAT 2006], with the primary novel modification being the use
of tree decompositions in the variable selection heuristic as introduced by the
authors in [CP 2021]. Unlike the version of SharpSAT-TD evaluated in [CP 2021],
the current version that is available in https://github.com/Laakeri/sharpsat-td
features also other significant modifications compared to the original
SharpSAT, for example, a new preprocessor.",http://arxiv.org/pdf/2308.15819v1
2308.15812v1,cs.LG,Peering Through Preferences: Unraveling Feedback Acquisition for Aligning Large Language Models,2023-08-30 07:35:32+00:00,"Aligning large language models (LLMs) with human values and intents
critically involves the use of human or AI feedback. While dense feedback
annotations are expensive to acquire and integrate, sparse feedback presents a
structural design choice between ratings (e.g., score Response A on a scale of
1-7) and rankings (e.g., is Response A better than Response B?). In this work,
we analyze the effect of this design choice for the alignment and evaluation of
LLMs. We uncover an inconsistency problem wherein the preferences inferred from
ratings and rankings significantly disagree 60% for both human and AI
annotators. Our subsequent analysis identifies various facets of annotator
biases that explain this phenomena, such as human annotators would rate denser
responses higher while preferring accuracy during pairwise judgments. To our
surprise, we also observe that the choice of feedback protocol also has a
significant effect on the evaluation of aligned LLMs. In particular, we find
that LLMs that leverage rankings data for alignment (say model X) are preferred
over those that leverage ratings data (say model Y), with a rank-based
evaluation protocol (is X/Y's response better than reference response?) but not
with a rating-based evaluation protocol (score Rank X/Y's response on a scale
of 1-7). Our findings thus shed light on critical gaps in methods for
evaluating the real-world utility of language models and their strong
dependence on the feedback protocol used for alignment. Our code and data are
available at https://github.com/Hritikbansal/sparse_feedback.",http://arxiv.org/pdf/2308.15812v1
2308.15802v1,cs.AI,Benchmarking Robustness and Generalization in Multi-Agent Systems: A Case Study on Neural MMO,2023-08-30 07:16:11+00:00,"We present the results of the second Neural MMO challenge, hosted at IJCAI
2022, which received 1600+ submissions. This competition targets robustness and
generalization in multi-agent systems: participants train teams of agents to
complete a multi-task objective against opponents not seen during training. The
competition combines relatively complex environment design with large numbers
of agents in the environment. The top submissions demonstrate strong success on
this task using mostly standard reinforcement learning (RL) methods combined
with domain-specific engineering. We summarize the competition design and
results and suggest that, as an academic community, competitions may be a
powerful approach to solving hard problems and establishing a solid benchmark
for algorithms. We will open-source our benchmark including the environment
wrapper, baselines, a visualization tool, and selected policies for further
research.",http://arxiv.org/pdf/2308.15802v1
2308.15786v1,cs.LG,FedCiR: Client-Invariant Representation Learning for Federated Non-IID Features,2023-08-30 06:36:32+00:00,"Federated learning (FL) is a distributed learning paradigm that maximizes the
potential of data-driven models for edge devices without sharing their raw
data. However, devices often have non-independent and identically distributed
(non-IID) data, meaning their local data distributions can vary significantly.
The heterogeneity in input data distributions across devices, commonly referred
to as the feature shift problem, can adversely impact the training convergence
and accuracy of the global model. To analyze the intrinsic causes of the
feature shift problem, we develop a generalization error bound in FL, which
motivates us to propose FedCiR, a client-invariant representation learning
framework that enables clients to extract informative and client-invariant
features. Specifically, we improve the mutual information term between
representations and labels to encourage representations to carry essential
classification knowledge, and diminish the mutual information term between the
client set and representations conditioned on labels to promote representations
of clients to be client-invariant. We further incorporate two regularizers into
the FL framework to bound the mutual information terms with an approximate
global representation distribution to compensate for the absence of the
ground-truth global representation distribution, thus achieving informative and
client-invariant feature extraction. To achieve global representation
distribution approximation, we propose a data-free mechanism performed by the
server without compromising privacy. Extensive experiments demonstrate the
effectiveness of our approach in achieving client-invariant representation
learning and solving the data heterogeneity issue.",http://arxiv.org/pdf/2308.15786v1
2308.15742v1,cs.SD,ASTER: Automatic Speech Recognition System Accessibility Testing for Stutterers,2023-08-30 03:46:52+00:00,"The popularity of automatic speech recognition (ASR) systems nowadays leads
to an increasing need for improving their accessibility. Handling stuttering
speech is an important feature for accessible ASR systems. To improve the
accessibility of ASR systems for stutterers, we need to expose and analyze the
failures of ASR systems on stuttering speech. The speech datasets recorded from
stutterers are not diverse enough to expose most of the failures. Furthermore,
these datasets lack ground truth information about the non-stuttered text,
rendering them unsuitable as comprehensive test suites. Therefore, a
methodology for generating stuttering speech as test inputs to test and analyze
the performance of ASR systems is needed. However, generating valid test inputs
in this scenario is challenging. The reason is that although the generated test
inputs should mimic how stutterers speak, they should also be diverse enough to
trigger more failures. To address the challenge, we propose ASTER, a technique
for automatically testing the accessibility of ASR systems. ASTER can generate
valid test cases by injecting five different types of stuttering. The generated
test cases can both simulate realistic stuttering speech and expose failures in
ASR systems. Moreover, ASTER can further enhance the quality of the test cases
with a multi-objective optimization-based seed updating algorithm. We
implemented ASTER as a framework and evaluated it on four open-source ASR
models and three commercial ASR systems. We conduct a comprehensive evaluation
of ASTER and find that it significantly increases the word error rate, match
error rate, and word information loss in the evaluated ASR systems.
Additionally, our user study demonstrates that the generated stuttering audio
is indistinguishable from real-world stuttering audio clips.",http://arxiv.org/pdf/2308.15742v1
2308.15734v1,cs.LG,Efficient and Explainable Graph Neural Architecture Search via Monte-Carlo Tree Search,2023-08-30 03:21:45+00:00,"Graph neural networks (GNNs) are powerful tools for performing data science
tasks in various domains. Although we use GNNs in wide application scenarios,
it is a laborious task for researchers and practitioners to design/select
optimal GNN rchitectures in diverse graphs. To save human efforts and
computational costs, graph neural architecture search (Graph NAS) has been used
to search for a sub-optimal GNN architecture that combines existing components.
However, there are no existing Graph NAS methods that satisfy explainability,
efficiency, and adaptability to various graphs. Therefore, we propose an
efficient and explainable Graph NAS method, called ExGNAS, which consists of
(i) a simple search space that can adapt to various graphs and (ii) a search
algorithm that makes the decision process explainable. The search space
includes only fundamental functions that can handle homophilic and heterophilic
graphs. The search algorithm efficiently searches for the best GNN architecture
via Monte-Carlo tree search without neural models. The combination of our
search space and algorithm achieves finding accurate GNN models and the
important functions within the search space. We comprehensively evaluate our
method compared with twelve hand-crafted GNN architectures and three Graph NAS
methods in four graphs. Our experimental results show that ExGNAS increases AUC
up to 3.6 and reduces run time up to 78\% compared with the state-of-the-art
Graph NAS methods. Furthermore, we show ExGNAS is effective in analyzing the
difference between GNN architectures in homophilic and heterophilic graphs.",http://arxiv.org/pdf/2308.15734v1
2308.15726v1,cs.SD,AGS: An Dataset and Taxonomy for Domestic Scene Sound Event Recognition,2023-08-30 03:03:47+00:00,"Environmental sound scene and sound event recognition is important for the
recognition of suspicious events in indoor and outdoor environments (such as
nurseries, smart homes, nursing homes, etc.) and is a fundamental task involved
in many audio surveillance applications. In particular, there is no public
common data set for the research field of sound event recognition for the data
set of the indoor environmental sound scene. Therefore, this paper proposes a
data set (called as AGS) for the home environment sound. This data set
considers various types of overlapping audio in the scene, background noise.
Moreover, based on the proposed data set, this paper compares and analyzes the
advanced methods for sound event recognition, and then illustrates the
reliability of the data set proposed in this paper, and studies the challenges
raised by the new data set. Our proposed AGS and the source code of the
corresponding baselines at https://github.com/taolunzu11/AGS .",http://arxiv.org/pdf/2308.15726v1
2308.15720v1,cs.LG,Surrogate-based Autotuning for Randomized Sketching Algorithms in Regression Problems,2023-08-30 02:50:54+00:00,"Algorithms from Randomized Numerical Linear Algebra (RandNLA) are known to be
effective in handling high-dimensional computational problems, providing
high-quality empirical performance as well as strong probabilistic guarantees.
However, their practical application is complicated by the fact that the user
needs to set various algorithm-specific tuning parameters which are different
than those used in traditional NLA. This paper demonstrates how a
surrogate-based autotuning approach can be used to address fundamental problems
of parameter selection in RandNLA algorithms. In particular, we provide a
detailed investigation of surrogate-based autotuning for
sketch-and-precondition (SAP) based randomized least squares methods, which
have been one of the great success stories in modern RandNLA. Empirical results
show that our surrogate-based autotuning approach can achieve near-optimal
performance with much less tuning cost than a random search (up to about 4x
fewer trials of different parameter configurations). Moreover, while our
experiments focus on least squares, our results demonstrate a general-purpose
autotuning pipeline applicable to any kind of RandNLA algorithm.",http://arxiv.org/pdf/2308.15720v1
2308.15711v1,cs.CL,Optimizing Factual Accuracy in Text Generation through Dynamic Knowledge Selection,2023-08-30 02:22:40+00:00,"Language models (LMs) have revolutionized the way we interact with
information, but they often generate nonfactual text, raising concerns about
their reliability. Previous methods use external knowledge as references for
text generation to enhance factuality but often struggle with the knowledge
mix-up(e.g., entity mismatch) of irrelevant references. Besides,as the length
of the output text grows, the randomness of sampling can escalate,
detrimentally impacting the factual accuracy of the generated text. In this
paper, we present DKGen, which divide the text generation process into an
iterative process. In each iteration, DKGen takes the input query, the
previously generated text and a subset of the reference passages as input to
generate short text. During the process, the subset is dynamically selected
from the full passage set based on their relevance to the previously generated
text and the query, largely eliminating the irrelevant references from input.
To further enhance DKGen's ability to correctly use these external knowledge,
DKGen distills the relevance order of reference passages to the cross-attention
distribution of decoder. We train and evaluate DKGen on a large-scale benchmark
dataset. Experiment results show that DKGen outperforms all baseline models.",http://arxiv.org/pdf/2308.15711v1
2308.15710v1,cs.AI,Speech Wikimedia: A 77 Language Multilingual Speech Dataset,2023-08-30 02:14:49+00:00,"The Speech Wikimedia Dataset is a publicly available compilation of audio
with transcriptions extracted from Wikimedia Commons. It includes 1780 hours
(195 GB) of CC-BY-SA licensed transcribed speech from a diverse set of
scenarios and speakers, in 77 different languages. Each audio file has one or
more transcriptions in different languages, making this dataset suitable for
training speech recognition, speech translation, and machine translation
models.",http://arxiv.org/pdf/2308.15710v1
2308.15704v1,cs.AI,Towards a Rigorous Analysis of Mutual Information in Contrastive Learning,2023-08-30 01:59:42+00:00,"Contrastive learning has emerged as a cornerstone in recent achievements of
unsupervised representation learning. Its primary paradigm involves an instance
discrimination task with a mutual information loss. The loss is known as
InfoNCE and it has yielded vital insights into contrastive learning through the
lens of mutual information analysis. However, the estimation of mutual
information can prove challenging, creating a gap between the elegance of its
mathematical foundation and the complexity of its estimation. As a result,
drawing rigorous insights or conclusions from mutual information analysis
becomes intricate. In this study, we introduce three novel methods and a few
related theorems, aimed at enhancing the rigor of mutual information analysis.
Despite their simplicity, these methods can carry substantial utility.
Leveraging these approaches, we reassess three instances of contrastive
learning analysis, illustrating their capacity to facilitate deeper
comprehension or to rectify pre-existing misconceptions. Specifically, we
investigate small batch size, mutual information as a measure, and the InfoMin
principle.",http://arxiv.org/pdf/2308.15704v1
2308.15700v1,cs.HC,Training Towards Critical Use: Learning to Situate AI Predictions Relative to Human Knowledge,2023-08-30 01:54:31+00:00,"A growing body of research has explored how to support humans in making
better use of AI-based decision support, including via training and onboarding.
Existing research has focused on decision-making tasks where it is possible to
evaluate ""appropriate reliance"" by comparing each decision against a ground
truth label that cleanly maps to both the AI's predictive target and the human
decision-maker's goals. However, this assumption does not hold in many
real-world settings where AI tools are deployed today (e.g., social work,
criminal justice, and healthcare). In this paper, we introduce a
process-oriented notion of appropriate reliance called critical use that
centers the human's ability to situate AI predictions against knowledge that is
uniquely available to them but unavailable to the AI model. To explore how
training can support critical use, we conduct a randomized online experiment in
a complex social decision-making setting: child maltreatment screening. We find
that, by providing participants with accelerated, low-stakes opportunities to
practice AI-assisted decision-making in this setting, novices came to exhibit
patterns of disagreement with AI that resemble those of experienced workers. A
qualitative examination of participants' explanations for their AI-assisted
decisions revealed that they drew upon qualitative case narratives, to which
the AI model did not have access, to learn when (not) to rely on AI
predictions. Our findings open new questions for the study and design of
training for real-world AI-assisted decision-making.",http://arxiv.org/pdf/2308.15700v1
2308.15690v1,cs.CV,CongNaMul: A Dataset for Advanced Image Processing of Soybean Sprouts,2023-08-30 01:14:32+00:00,"We present 'CongNaMul', a comprehensive dataset designed for various tasks in
soybean sprouts image analysis. The CongNaMul dataset is curated to facilitate
tasks such as image classification, semantic segmentation, decomposition, and
measurement of length and weight. The classification task provides four classes
to determine the quality of soybean sprouts: normal, broken, spotted, and
broken and spotted, for the development of AI-aided automatic quality
inspection technology. For semantic segmentation, images with varying
complexity, from single sprout images to images with multiple sprouts, along
with human-labelled mask images, are included. The label has 4 different
classes: background, head, body, tail. The dataset also provides images and
masks for the image decomposition task, including two separate sprout images
and their combined form. Lastly, 5 physical features of sprouts (head length,
body length, body thickness, tail length, weight) are provided for image-based
measurement tasks. This dataset is expected to be a valuable resource for a
wide range of research and applications in the advanced analysis of images of
soybean sprouts. Also, we hope that this dataset can assist researchers
studying classification, semantic segmentation, decomposition, and physical
feature measurement in other industrial fields, in evaluating their models. The
dataset is available at the authors' repository. (https://bhban.kr/data)",http://arxiv.org/pdf/2308.15690v1
2308.15684v1,cs.RO,Interactively Robot Action Planning with Uncertainty Analysis and Active Questioning by Large Language Model,2023-08-30 00:54:44+00:00,"The application of the Large Language Model (LLM) to robot action planning
has been actively studied. The instructions given to the LLM by natural
language may include ambiguity and lack of information depending on the task
context. It is possible to adjust the output of LLM by making the instruction
input more detailed; however, the design cost is high. In this paper, we
propose the interactive robot action planning method that allows the LLM to
analyze and gather missing information by asking questions to humans. The
method can minimize the design cost of generating precise robot instructions.
We demonstrated the effectiveness of our method through concrete examples in
cooking tasks. However, our experiments also revealed challenges in robot
action planning with LLM, such as asking unimportant questions and assuming
crucial information without asking. Shedding light on these issues provides
valuable insights for future research on utilizing LLM for robotics.",http://arxiv.org/pdf/2308.15684v1
2308.15670v1,cs.CV,Multimodal Foundation Models For Echocardiogram Interpretation,2023-08-29 23:45:54+00:00,"Multimodal deep learning foundation models can learn the relationship between
images and text. In the context of medical imaging, mapping images to language
concepts reflects the clinical task of diagnostic image interpretation, however
current general-purpose foundation models do not perform well in this context
because their training corpus have limited medical text and images. To address
this challenge and account for the range of cardiac physiology, we leverage
1,032,975 cardiac ultrasound videos and corresponding expert interpretations to
develop EchoCLIP, a multimodal foundation model for echocardiography. EchoCLIP
displays strong zero-shot (not explicitly trained) performance in cardiac
function assessment (external validation left ventricular ejection fraction
mean absolute error (MAE) of 7.1%) and identification of implanted intracardiac
devices (areas under the curve (AUC) between 0.84 and 0.98 for pacemakers and
artificial heart valves). We also developed a long-context variant (EchoCLIP-R)
with a custom echocardiography report text tokenizer which can accurately
identify unique patients across multiple videos (AUC of 0.86), identify
clinical changes such as orthotopic heart transplants (AUC of 0.79) or cardiac
surgery (AUC 0.77), and enable robust image-to-text search (mean cross-modal
retrieval rank in the top 1% of candidate text reports). These emergent
capabilities can be used for preliminary assessment and summarization of
echocardiographic findings.",http://arxiv.org/pdf/2308.15670v1
2308.15656v1,cs.RO,Deep Reinforcement Learning Based Framework for Mobile Energy Disseminator Dispatching to Charge On-the-Road Electric Vehicles,2023-08-29 22:23:52+00:00,"The exponential growth of electric vehicles (EVs) presents novel challenges
in preserving battery health and in addressing the persistent problem of
vehicle range anxiety. To address these concerns, wireless charging,
particularly, Mobile Energy Disseminators (MEDs) have emerged as a promising
solution. The MED is mounted behind a large vehicle and charges all
participating EVs within a radius upstream of it. Unfortuantely, during such
V2V charging, the MED and EVs inadvertently form platoons, thereby occupying
multiple lanes and impairing overall corridor travel efficiency. In addition,
constrained budgets for MED deployment necessitate the development of an
effective dispatching strategy to determine optimal timing and locations for
introducing the MEDs into traffic. This paper proposes a deep reinforcement
learning (DRL) based methodology to develop a vehicle dispatching framework. In
the first component of the framework, we develop a realistic reinforcement
learning environment termed ""ChargingEnv"" which incorporates a reliable
charging simulation system that accounts for common practical issues in
wireless charging deployment, specifically, the charging panel misalignment.
The second component, the Proximal-Policy Optimization (PPO) agent, is trained
to control MED dispatching through continuous interactions with ChargingEnv.
Numerical experiments were carried out to demonstrate the demonstrate the
efficacy of the proposed MED deployment decision processor. The experiment
results suggest that the proposed model can significantly enhance EV travel
range while efficiently deploying a optimal number of MEDs. The proposed model
is found to be not only practical in its applicability but also has promises of
real-world effectiveness. The proposed model can help travelers to maximize EV
range and help road agencies or private-sector vendors to manage the deployment
of MEDs efficiently.",http://arxiv.org/pdf/2308.15656v1
2308.15647v1,cs.LG,A General Recipe for Automated Machine Learning in Practice,2023-08-29 21:49:28+00:00,"Automated Machine Learning (AutoML) is an area of research that focuses on
developing methods to generate machine learning models automatically. The idea
of being able to build machine learning models with very little human
intervention represents a great opportunity for the practice of applied machine
learning. However, there is very little information on how to design an AutoML
system in practice. Most of the research focuses on the problems facing
optimization algorithms and leaves out the details of how that would be done in
practice. In this paper, we propose a frame of reference for building general
AutoML systems. Through a narrative review of the main approaches in the area,
our main idea is to distill the fundamental concepts in order to support them
in a single design. Finally, we discuss some open problems related to the
application of AutoML for future research.",http://arxiv.org/pdf/2308.15647v1
2308.15645v1,cs.PL,AskIt: Unified Programming Interface for Programming with Large Language Models,2023-08-29 21:44:27+00:00,"In the evolving landscape of software development, Large Language Models
(LLMs) exhibit a unique phenomenon known as emergent abilities, demonstrating
adeptness across numerous tasks, from text summarization to code generation.
While these abilities open up novel avenues in software design and crafting,
their incorporation presents substantial challenges. Developers grapple with
decisions surrounding the direct embedding of LLMs within applications versus
employing them for code generation. Moreover, effective prompt design becomes a
critical concern, given the necessity of data extraction from natural language
outputs. To address these intricacies, this paper introduces AskIt, a
domain-specific language (DSL) specifically designed for LLMs. AskIt simplifies
LLM integration, offering type-guided output control, template-based function
definitions, and a unified interface that diminishes the distinction between
LLM-based code generation and application integration. Furthermore, through
Programming by Example (PBE), AskIt harnesses the power of few-shot learning at
the programming language level. Our evaluations underscore AskIt's potency.
Across 50 tasks, AskIt generated concise prompts for the given tasks, achieving
a 16.14% reduction in prompt length relative to benchmarks. Additionally, by
enabling the transition from direct LLM application usage to function
generation, AskIt achieved significant speedups, as observed in our GSM8K
benchmark experiments. Through these advancements, AskIt streamlines the
integration of LLMs in software development, offering a more efficient,
versatile approach for leveraging emergent abilities. The implementations of
AskIt in TypeScript and Python are available at
https://github.com/katsumiok/ts-askit and https://github.com/katsumiok/pyaskit,
respectively.",http://arxiv.org/pdf/2308.15645v1
